year,geo_actividad,section_key,municipio,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion
2022,20220101_38006_D01_S023,38006_D01_S023,Arona,46.0,58.0,24.0,0.0,789.0,917.0,86.04143947655398,8.942202835332607
2022,20220101_38006_D01_S024,38006_D01_S024,Arona,12.0,65.0,27.0,0.0,785.0,889.0,88.30146231721035,10.348706411698538
2022,20220101_38006_D01_S025,38006_D01_S025,Arona,6.0,43.0,27.0,0.0,602.0,678.0,88.7905604719764,10.32448377581121
2022,20220101_38006_D01_S026,38006_D01_S026,Arona,9.0,64.0,38.0,0.0,1289.0,1400.0,92.07142857142857,7.285714285714286
2022,20220101_38006_D01_S027,38006_D01_S027,Arona,25.0,69.0,47.0,0.0,1021.0,1162.0,87.8657487091222,9.982788296041308
2022,20220101_38006_D01_S028,38006_D01_S028,Arona,58.0,60.0,36.0,0.0,829.0,983.0,84.33367243133266,9.766022380467955
2022,20220101_38006_D01_S029,38006_D01_S029,Arona,59.0,31.0,15.0,1.0,450.0,555.0,81.08108108108108,8.288288288288289
2022,20220101_38006_D01_S030,38006_D01_S030,Arona,15.0,64.0,28.0,0.0,895.0,1002.0,89.32135728542914,9.181636726546905
2022,20220101_38006_D01_S031,38006_D01_S031,Arona,67.0,56.0,27.0,0.0,689.0,839.0,82.12157330154946,9.892729439809298
2022,20220101_38006_D01_S032,38006_D01_S032,Arona,11.0,62.0,23.0,0.0,755.0,851.0,88.71915393654524,9.988249118683902
2022,20220101_38006_D01_S033,38006_D01_S033,Arona,5.0,56.0,23.0,0.0,855.0,939.0,91.05431309904154,8.413205537806176
2022,20220101_38006_D01_S034,38006_D01_S034,Arona,44.0,36.0,19.0,0.0,423.0,522.0,81.03448275862068,10.53639846743295
2022,20220101_38007_D01_S001,38007_D01_S001,Barlovento,61.0,46.0,24.0,2.0,374.0,505.0,74.05940594059406,13.861386138613861
2022,20220101_38007_D01_S002,38007_D01_S002,Barlovento,26.0,31.0,19.0,0.0,132.0,208.0,63.46153846153846,24.03846153846154
2022,20220101_38008_D01_S001,38008_D01_S001,Breña Alta,20.0,39.0,19.0,0.0,446.0,524.0,85.1145038167939,11.068702290076336
2022,20220101_38008_D01_S002,38008_D01_S002,Breña Alta,21.0,75.0,42.0,2.0,725.0,863.0,84.00926998841251,13.557358053302433
2022,20220101_38008_D01_S003,38008_D01_S003,Breña Alta,25.0,75.0,35.0,2.0,847.0,982.0,86.25254582484725,11.201629327902241
2022,20220101_38008_D01_S004,38008_D01_S004,Breña Alta,17.0,56.0,38.0,0.0,585.0,696.0,84.05172413793103,13.505747126436782
2022,20220101_38009_D01_S001,38009_D01_S001,Breña Baja,31.0,54.0,30.0,0.0,793.0,908.0,87.33480176211454,9.251101321585903
2022,20220101_38009_D01_S002,38009_D01_S002,Breña Baja,27.0,65.0,32.0,1.0,713.0,837.0,85.18518518518519,11.589008363201911
2022,20220101_38009_D01_S003,38009_D01_S003,Breña Baja,6.0,22.0,11.0,0.0,348.0,387.0,89.92248062015504,8.527131782945736
2022,20220101_38009_D01_S004,38009_D01_S004,Breña Baja,16.0,27.0,24.0,0.0,320.0,387.0,82.68733850129199,13.178294573643411
2022,20220101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,98.0,16.0,21.0,0.0,345.0,480.0,71.875,7.708333333333333
2022,20220101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,31.0,23.0,7.0,0.0,179.0,240.0,74.58333333333333,12.5
2022,20220101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,101.0,15.0,9.0,0.0,345.0,470.0,73.40425531914893,5.1063829787234045
2022,20220101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,106.0,26.0,21.0,0.0,371.0,524.0,70.80152671755725,8.969465648854962
2022,20220101_38011_D01_S001,38011_D01_S001,Candelaria,19.0,40.0,43.0,0.0,706.0,808.0,87.37623762376238,10.272277227722773
2022,20220101_38011_D01_S002,38011_D01_S002,Candelaria,4.0,30.0,39.0,0.0,549.0,622.0,88.26366559485531,11.093247588424438
2022,20220101_38011_D01_S003,38011_D01_S003,Candelaria,16.0,64.0,57.0,1.0,998.0,1135.0,87.9295154185022,10.66079295154185
2022,20220101_38011_D01_S004,38011_D01_S004,Candelaria,6.0,23.0,32.0,0.0,577.0,638.0,90.43887147335423,8.620689655172415
2022,20220101_38011_D01_S005,38011_D01_S005,Candelaria,4.0,21.0,22.0,0.0,393.0,440.0,89.31818181818181,9.772727272727273
2022,20220101_38011_D01_S006,38011_D01_S006,Candelaria,2.0,42.0,43.0,1.0,829.0,916.0,90.50218340611353,9.279475982532752
2022,20220101_38011_D01_S007,38011_D01_S007,Candelaria,6.0,44.0,50.0,0.0,952.0,1052.0,90.49429657794677,8.935361216730039
2022,20220101_38011_D01_S008,38011_D01_S008,Candelaria,3.0,15.0,38.0,0.0,442.0,498.0,88.75502008032129,10.642570281124499
2022,20220101_38011_D01_S009,38011_D01_S009,Candelaria,3.0,22.0,31.0,1.0,421.0,477.0,88.25995807127883,11.11111111111111
2022,20220101_38011_D01_S010,38011_D01_S010,Candelaria,4.0,23.0,21.0,0.0,444.0,492.0,90.2439024390244,8.94308943089431
2022,20220101_38011_D01_S011,38011_D01_S011,Candelaria,5.0,31.0,41.0,0.0,675.0,752.0,89.76063829787235,9.574468085106384
2022,20220101_38011_D01_S012,38011_D01_S012,Candelaria,5.0,27.0,41.0,0.0,568.0,641.0,88.61154446177846,10.60842433697348
2022,20220101_38011_D02_S001,38011_D02_S001,Candelaria,17.0,40.0,50.0,0.0,661.0,768.0,86.06770833333333,11.71875
2022,20220101_38011_D02_S002,38011_D02_S002,Candelaria,9.0,38.0,45.0,0.0,586.0,678.0,86.4306784660767,12.24188790560472
2022,20220101_38011_D02_S003,38011_D02_S003,Candelaria,15.0,61.0,64.0,0.0,738.0,878.0,84.05466970387243,14.236902050113896
2022,20220101_38011_D02_S004,38011_D02_S004,Candelaria,7.0,45.0,51.0,0.0,559.0,662.0,84.44108761329305,14.501510574018127
2022,20220101_38011_D02_S005,38011_D02_S005,Candelaria,3.0,38.0,32.0,0.0,675.0,748.0,90.24064171122994,9.358288770053475
2022,20220101_38012_D01_S001,38012_D01_S001,Fasnia,18.0,48.0,31.0,0.0,521.0,618.0,84.3042071197411,12.783171521035598
2022,20220101_38012_D01_S002,38012_D01_S002,Fasnia,28.0,31.0,49.0,0.0,393.0,501.0,78.44311377245509,15.968063872255488
2022,20220101_38013_D01_S001,38013_D01_S001,Frontera,80.0,69.0,30.0,2.0,686.0,865.0,79.30635838150289,11.445086705202312
2022,20220101_38013_D01_S002,38013_D01_S002,Frontera,54.0,55.0,54.0,2.0,598.0,761.0,78.580814717477,14.323258869908015
2022,20220101_38014_D01_S001,38014_D01_S001,Fuencaliente de la Palma,30.0,24.0,27.0,0.0,300.0,381.0,78.74015748031496,13.385826771653543
2022,20220101_38014_D01_S002,38014_D01_S002,Fuencaliente de la Palma,39.0,28.0,17.0,0.0,243.0,327.0,74.31192660550458,13.761467889908257
2022,20220101_38015_D01_S001,38015_D01_S001,Garachico,44.0,37.0,24.0,0.0,445.0,550.0,80.9090909090909,11.090909090909092
2022,20220101_38015_D01_S002,38015_D01_S002,Garachico,14.0,12.0,8.0,0.0,159.0,193.0,82.38341968911917,10.362694300518134
2022,20220101_38015_D02_S001,38015_D02_S001,Garachico,80.0,30.0,11.0,1.0,360.0,481.0,74.84407484407484,8.523908523908524
2022,20220101_38015_D02_S002,38015_D02_S002,Garachico,32.0,61.0,19.0,0.0,358.0,470.0,76.17021276595744,17.02127659574468
2022,20220101_38016_D01_S001,38016_D01_S001,Garafía,49.0,44.0,20.0,0.0,357.0,470.0,75.95744680851064,13.617021276595745
2022,20220101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,17.0,40.0,37.0,0.0,416.0,510.0,81.56862745098039,15.098039215686274
2022,20220101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,17.0,23.0,17.0,1.0,397.0,454.0,87.44493392070484,8.810572687224669
2022,20220101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,31.0,61.0,52.0,0.0,617.0,761.0,81.07752956636006,14.848883048620236
2022,20220101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,26.0,56.0,33.0,0.0,482.0,597.0,80.73701842546063,14.90787269681742
2022,20220101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,23.0,16.0,28.0,0.0,270.0,337.0,80.1186943620178,13.056379821958457
2022,20220101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,21.0,35.0,33.0,0.0,442.0,531.0,83.2391713747646,12.8060263653484
2022,20220101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,12.0,63.0,47.0,0.0,1050.0,1172.0,89.59044368600682,9.38566552901024
2022,20220101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,28.0,56.0,25.0,0.0,534.0,643.0,83.04821150855365,12.597200622083982
2022,20220101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,26.0,65.0,70.0,1.0,938.0,1099.0,85.35031847133757,12.283894449499545
2022,20220101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,22.0,66.0,44.0,0.0,1095.0,1227.0,89.24205378973105,8.964955175224123
2022,20220101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,33.0,80.0,38.0,0.0,989.0,1140.0,86.75438596491227,10.350877192982455
2022,20220101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,13.0,43.0,26.0,0.0,472.0,554.0,85.1985559566787,12.454873646209386
2022,20220101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,32.0,56.0,43.0,0.0,751.0,882.0,85.14739229024943,11.224489795918368
2022,20220101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,13.0,69.0,37.0,0.0,982.0,1101.0,89.19164396003633,9.627611262488646
2022,20220101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,29.0,75.0,28.0,0.0,625.0,757.0,82.56274768824306,13.606340819022456
2022,20220101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,13.0,32.0,25.0,0.0,414.0,484.0,85.53719008264463,11.776859504132231
2022,20220101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,18.0,63.0,33.0,0.0,712.0,826.0,86.19854721549636,11.62227602905569
2022,20220101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,25.0,100.0,46.0,1.0,1438.0,1609.0,89.37228091982598,9.073958980733375
2022,20220101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,18.0,42.0,37.0,0.0,570.0,667.0,85.45727136431785,11.84407796101949
2022,20220101_38017_D01_S020,38017_D01_S020,Granadilla de Abona,49.0,55.0,67.0,0.0,1023.0,1194.0,85.678391959799,10.217755443886098
2022,20220101_38017_D01_S021,38017_D01_S021,Granadilla de Abona,27.0,67.0,47.0,0.0,975.0,1116.0,87.36559139784946,10.21505376344086
2022,20220101_38017_D01_S022,38017_D01_S022,Granadilla de Abona,29.0,55.0,42.0,0.0,788.0,914.0,86.2144420131291,10.61269146608315
2022,20220101_38017_D01_S023,38017_D01_S023,Granadilla de Abona,39.0,55.0,32.0,0.0,728.0,854.0,85.24590163934427,10.187353629976581
2022,20220101_38017_D01_S024,38017_D01_S024,Granadilla de Abona,26.0,52.0,34.0,0.0,914.0,1026.0,89.08382066276803,8.382066276803119
2022,20220101_38017_D01_S025,38017_D01_S025,Granadilla de Abona,42.0,67.0,34.0,0.0,707.0,850.0,83.17647058823529,11.882352941176471
2022,20220101_38017_D01_S026,38017_D01_S026,Granadilla de Abona,23.0,45.0,17.0,0.0,563.0,648.0,86.88271604938272,9.567901234567902
2022,20220101_38017_D01_S027,38017_D01_S027,Granadilla de Abona,0.0,0.0,0.0,0.0,0.0,0.0,,
2022,20220101_38018_D01_S001,38018_D01_S001,"Guancha, La",20.0,56.0,24.0,0.0,388.0,488.0,79.50819672131148,16.39344262295082
2022,20220101_38018_D01_S002,38018_D01_S002,"Guancha, La",43.0,68.0,20.0,0.0,550.0,681.0,80.76358296622614,12.922173274596181
2022,20220101_38018_D01_S003,38018_D01_S003,"Guancha, La",41.0,120.0,29.0,0.0,701.0,891.0,78.67564534231201,16.722783389450058
2022,20220101_38019_D01_S001,38019_D01_S001,Guía de Isora,45.0,55.0,39.0,0.0,684.0,823.0,83.11057108140947,11.421628189550425
2022,20220101_38019_D01_S002,38019_D01_S002,Guía de Isora,117.0,68.0,31.0,0.0,808.0,1024.0,78.90625,9.66796875
2022,20220101_38019_D01_S003,38019_D01_S003,Guía de Isora,45.0,44.0,26.0,0.0,661.0,776.0,85.18041237113403,9.02061855670103
2022,20220101_38019_D01_S004,38019_D01_S004,Guía de Isora,108.0,44.0,22.0,0.0,828.0,1002.0,82.63473053892216,6.586826347305389
2022,20220101_38019_D01_S005,38019_D01_S005,Guía de Isora,99.0,57.0,18.0,0.0,887.0,1061.0,83.60037700282751,7.0688030160226205
2022,20220101_38019_D01_S007,38019_D01_S007,Guía de Isora,83.0,43.0,18.0,0.0,468.0,612.0,76.47058823529412,9.967320261437909
2022,20220101_38019_D01_S008,38019_D01_S008,Guía de Isora,123.0,44.0,17.0,0.0,592.0,776.0,76.28865979381443,7.860824742268041
2022,20220101_38019_D01_S009,38019_D01_S009,Guía de Isora,58.0,45.0,23.0,0.0,691.0,817.0,84.57772337821298,8.32313341493268
2022,20220101_38019_D01_S010,38019_D01_S010,Guía de Isora,90.0,58.0,22.0,0.0,1000.0,1170.0,85.47008547008546,6.837606837606837
2022,20220101_38019_D01_S011,38019_D01_S011,Guía de Isora,37.0,53.0,32.0,0.0,625.0,747.0,83.66800535475234,11.378848728246318
2022,20220101_38020_D01_S001,38020_D01_S001,Güímar,28.0,25.0,37.0,0.0,402.0,492.0,81.70731707317073,12.601626016260163
2022,20220101_38020_D01_S002,38020_D01_S002,Güímar,22.0,48.0,50.0,0.0,556.0,676.0,82.24852071005917,14.497041420118343
2022,20220101_38020_D01_S003,38020_D01_S003,Güímar,35.0,47.0,57.0,0.0,743.0,882.0,84.24036281179139,11.791383219954648
2022,20220101_38020_D01_S004,38020_D01_S004,Güímar,112.0,36.0,35.0,0.0,412.0,595.0,69.24369747899159,11.932773109243698
2022,20220101_38020_D01_S005,38020_D01_S005,Güímar,7.0,12.0,21.0,0.0,191.0,231.0,82.68398268398268,14.285714285714286
2022,20220101_38020_D01_S006,38020_D01_S006,Güímar,14.0,40.0,25.0,0.0,309.0,388.0,79.63917525773196,16.75257731958763
2022,20220101_38020_D01_S007,38020_D01_S007,Güímar,32.0,73.0,53.0,0.0,916.0,1074.0,85.28864059590316,11.731843575418994
2022,20220101_38020_D01_S008,38020_D01_S008,Güímar,9.0,34.0,32.0,0.0,272.0,347.0,78.38616714697406,19.020172910662826
2022,20220101_38020_D01_S009,38020_D01_S009,Güímar,28.0,40.0,21.0,0.0,308.0,397.0,77.58186397984886,15.365239294710328
2022,20220101_38020_D01_S010,38020_D01_S010,Güímar,13.0,28.0,33.0,0.0,374.0,448.0,83.48214285714286,13.616071428571429
2022,20220101_38020_D01_S011,38020_D01_S011,Güímar,5.0,16.0,30.0,0.0,319.0,370.0,86.21621621621621,12.432432432432432
2022,20220101_38020_D01_S012,38020_D01_S012,Güímar,6.0,51.0,57.0,0.0,819.0,933.0,87.78135048231512,11.57556270096463
2022,20220101_38020_D02_S001,38020_D02_S001,Güímar,37.0,31.0,33.0,0.0,369.0,470.0,78.51063829787235,13.617021276595745
2022,20220101_38020_D02_S002,38020_D02_S002,Güímar,12.0,21.0,30.0,0.0,270.0,333.0,81.08108108108108,15.315315315315315
2022,20220101_38020_D03_S001,38020_D03_S001,Güímar,21.0,36.0,28.0,0.0,423.0,508.0,83.26771653543307,12.598425196850394
2022,20220101_38020_D03_S002,38020_D03_S002,Güímar,25.0,34.0,35.0,0.0,386.0,480.0,80.41666666666667,14.375
2022,20220101_38021_D01_S001,38021_D01_S001,Hermigua,16.0,52.0,6.0,0.0,249.0,323.0,77.08978328173374,17.956656346749227
2022,20220101_38021_D02_S001,38021_D02_S001,Hermigua,21.0,45.0,12.0,1.0,286.0,364.0,78.57142857142857,15.659340659340659
2022,20220101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,20.0,45.0,21.0,1.0,400.0,486.0,82.3045267489712,13.580246913580247
2022,20220101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,15.0,35.0,21.0,0.0,441.0,512.0,86.1328125,10.9375
2022,20220101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,10.0,23.0,13.0,0.0,316.0,362.0,87.29281767955801,9.94475138121547
2022,20220101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,12.0,16.0,14.0,0.0,280.0,322.0,86.95652173913044,9.316770186335404
2022,20220101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,9.0,22.0,12.0,0.0,271.0,314.0,86.30573248407643,10.828025477707007
2022,20220101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,14.0,41.0,33.0,0.0,454.0,542.0,83.76383763837639,13.653136531365314
2022,20220101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,61.0,91.0,14.0,1.0,296.0,462.0,64.06926406926407,22.727272727272727
2022,20220101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,28.0,70.0,19.0,0.0,355.0,472.0,75.21186440677967,18.85593220338983
2022,20220101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,29.0,84.0,31.0,0.0,392.0,536.0,73.13432835820896,21.455223880597014
2022,20220101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,14.0,37.0,23.0,0.0,278.0,352.0,78.97727272727273,17.045454545454547
2022,20220101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,26.0,39.0,25.0,0.0,266.0,356.0,74.71910112359551,17.97752808988764
2022,20220101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,24.0,63.0,30.0,0.0,316.0,433.0,72.97921478060046,21.478060046189377
2022,20220101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,26.0,37.0,23.0,0.0,290.0,376.0,77.12765957446808,15.957446808510639
2022,20220101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,33.0,48.0,41.0,0.0,517.0,639.0,80.9076682316119,13.928012519561815
2022,20220101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,34.0,79.0,42.0,2.0,492.0,647.0,76.04327666151468,18.701700154559507
2022,20220101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,15.0,42.0,14.0,0.0,307.0,378.0,81.21693121693121,14.814814814814815
2022,20220101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,12.0,28.0,14.0,0.0,200.0,254.0,78.74015748031496,16.53543307086614
2022,20220101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,38.0,81.0,37.0,0.0,699.0,855.0,81.75438596491227,13.801169590643275
2022,20220101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,3.0,18.0,24.0,0.0,348.0,393.0,88.54961832061069,10.687022900763358
2022,20220101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,2.0,23.0,17.0,1.0,492.0,534.0,92.13483146067416,7.49063670411985
2022,20220101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,3.0,36.0,37.0,0.0,675.0,751.0,89.88015978695073,9.720372836218376
2022,20220101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,5.0,21.0,15.0,0.0,248.0,289.0,85.81314878892734,12.456747404844291
2022,20220101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,4.0,20.0,32.0,0.0,553.0,609.0,90.80459770114942,8.538587848932677
2022,20220101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,9.0,44.0,34.0,0.0,626.0,713.0,87.79803646563815,10.93969144460028
2022,20220101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,6.0,46.0,27.0,0.0,710.0,789.0,89.9873257287706,9.252217997465145
2022,20220101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,5.0,14.0,19.0,0.0,426.0,464.0,91.8103448275862,7.112068965517241
2022,20220101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,3.0,25.0,31.0,0.0,424.0,483.0,87.78467908902691,11.594202898550725
2022,20220101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,5.0,35.0,28.0,0.0,575.0,643.0,89.42457231726283,9.797822706065318
2022,20220101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,2.0,18.0,3.0,0.0,244.0,267.0,91.38576779026218,7.865168539325842
2022,20220101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,1.0,23.0,22.0,0.0,451.0,497.0,90.74446680080483,9.054325955734406
2022,20220101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,2.0,16.0,10.0,0.0,429.0,457.0,93.87308533916848,5.689277899343545
2022,20220101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,3.0,19.0,25.0,0.0,367.0,414.0,88.64734299516908,10.628019323671497
2022,20220101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,2.0,16.0,23.0,0.0,498.0,539.0,92.39332096474953,7.2356215213358075
2022,20220101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,4.0,19.0,18.0,0.0,698.0,739.0,94.45196211096076,5.006765899864682
2022,20220101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,2.0,27.0,20.0,0.0,588.0,637.0,92.3076923076923,7.378335949764521
2022,20220101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,3.0,27.0,26.0,0.0,393.0,449.0,87.52783964365256,11.804008908685969
2022,20220101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,4.0,11.0,13.0,0.0,351.0,379.0,92.61213720316623,6.332453825857519
2022,20220101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,4.0,13.0,10.0,1.0,375.0,402.0,93.28358208955224,5.721393034825871
2022,20220101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,6.0,16.0,27.0,0.0,627.0,676.0,92.75147928994083,6.3609467455621305
2022,20220101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,0.0,17.0,24.0,0.0,461.0,502.0,91.83266932270917,8.167330677290837
2022,20220101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,6.0,36.0,39.0,0.0,898.0,979.0,91.72625127681307,7.6608784473953015
2022,20220101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,2.0,15.0,12.0,0.0,284.0,313.0,90.73482428115015,8.626198083067093
2022,20220101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,7.0,53.0,41.0,0.0,607.0,708.0,85.73446327683615,13.27683615819209
2022,20220101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,1.0,13.0,17.0,1.0,480.0,511.0,93.9334637964775,5.870841487279844
2022,20220101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,5.0,29.0,32.0,0.0,468.0,534.0,87.64044943820225,11.423220973782772
2022,20220101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,5.0,31.0,44.0,0.0,807.0,887.0,90.98083427282977,8.455467869222097
2022,20220101_38023_D01_S029,38023_D01_S029,San Cristóbal de La Laguna,5.0,14.0,10.0,0.0,402.0,431.0,93.27146171693735,5.568445475638051
2022,20220101_38023_D01_S030,38023_D01_S030,San Cristóbal de La Laguna,11.0,33.0,30.0,0.0,723.0,797.0,90.71518193224593,7.904642409033877
2022,20220101_38023_D01_S031,38023_D01_S031,San Cristóbal de La Laguna,4.0,18.0,17.0,0.0,651.0,690.0,94.34782608695652,5.072463768115942
2022,20220101_38023_D01_S032,38023_D01_S032,San Cristóbal de La Laguna,5.0,27.0,26.0,0.0,432.0,490.0,88.16326530612245,10.816326530612244
2022,20220101_38023_D01_S033,38023_D01_S033,San Cristóbal de La Laguna,2.0,18.0,20.0,0.0,331.0,371.0,89.21832884097034,10.242587601078167
2022,20220101_38023_D02_S001,38023_D02_S001,San Cristóbal de La Laguna,0.0,23.0,18.0,0.0,417.0,458.0,91.04803493449782,8.951965065502183
2022,20220101_38023_D02_S002,38023_D02_S002,San Cristóbal de La Laguna,7.0,20.0,8.0,0.0,333.0,368.0,90.48913043478261,7.608695652173913
2022,20220101_38023_D02_S003,38023_D02_S003,San Cristóbal de La Laguna,2.0,16.0,23.0,0.0,372.0,413.0,90.0726392251816,9.443099273607748
2022,20220101_38023_D02_S004,38023_D02_S004,San Cristóbal de La Laguna,5.0,22.0,19.0,0.0,413.0,459.0,89.97821350762527,8.932461873638344
