year,geo_ocupacion,section_key,municipio,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales
2022,20220101_38006_D01_S023,38006_D01_S023,Arona,119,47,227,524,917,870,13.67816091954023,26.091954022988507
2022,20220101_38006_D01_S024,38006_D01_S024,Arona,146,40,163,540,889,849,17.196702002355714,19.199057714958776
2022,20220101_38006_D01_S025,38006_D01_S025,Arona,139,30,130,379,678,648,21.450617283950617,20.061728395061728
2022,20220101_38006_D01_S026,38006_D01_S026,Arona,331,101,146,822,1400,1299,25.48113933795227,11.23941493456505
2022,20220101_38006_D01_S027,38006_D01_S027,Arona,153,55,224,730,1162,1107,13.821138211382113,20.23486901535682
2022,20220101_38006_D01_S028,38006_D01_S028,Arona,102,54,282,545,983,929,10.979547900968784,30.355220667384284
2022,20220101_38006_D01_S029,38006_D01_S029,Arona,62,25,172,297,556,531,11.67608286252354,32.39171374764595
2022,20220101_38006_D01_S030,38006_D01_S030,Arona,113,50,227,612,1002,952,11.869747899159664,23.84453781512605
2022,20220101_38006_D01_S031,38006_D01_S031,Arona,64,52,296,427,839,787,8.132147395171538,37.61118170266836
2022,20220101_38006_D01_S032,38006_D01_S032,Arona,187,45,120,499,851,806,23.200992555831267,14.88833746898263
2022,20220101_38006_D01_S033,38006_D01_S033,Arona,296,49,70,524,939,890,33.258426966292134,7.865168539325842
2022,20220101_38006_D01_S034,38006_D01_S034,Arona,98,29,100,295,522,493,19.878296146044626,20.28397565922921
2022,20220101_38007_D01_S001,38007_D01_S001,Barlovento,128,30,78,271,507,477,26.834381551362682,16.352201257861637
2022,20220101_38007_D01_S002,38007_D01_S002,Barlovento,50,12,36,110,208,196,25.510204081632654,18.367346938775512
2022,20220101_38008_D01_S001,38008_D01_S001,Breña Alta,137,16,74,297,524,508,26.968503937007874,14.566929133858268
2022,20220101_38008_D01_S002,38008_D01_S002,Breña Alta,287,27,104,447,865,838,34.24821002386635,12.410501193317423
2022,20220101_38008_D01_S003,38008_D01_S003,Breña Alta,350,37,95,502,984,947,36.95881731784583,10.03167898627244
2022,20220101_38008_D01_S004,38008_D01_S004,Breña Alta,150,32,133,381,696,664,22.59036144578313,20.03012048192771
2022,20220101_38009_D01_S001,38009_D01_S001,Breña Baja,323,37,107,441,908,871,37.08381171067738,12.284730195177957
2022,20220101_38009_D01_S002,38009_D01_S002,Breña Baja,279,37,103,419,838,801,34.831460674157306,12.85892634207241
2022,20220101_38009_D01_S003,38009_D01_S003,Breña Baja,162,14,21,190,387,373,43.43163538873995,5.630026809651475
2022,20220101_38009_D01_S004,38009_D01_S004,Breña Baja,122,19,31,215,387,368,33.15217391304348,8.423913043478262
2022,20220101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,109,17,123,231,480,463,23.542116630669547,26.565874730021598
2022,20220101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,29,14,61,136,240,226,12.831858407079647,26.991150442477878
2022,20220101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,91,14,129,236,470,456,19.95614035087719,28.289473684210527
2022,20220101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,100,18,154,252,524,506,19.76284584980237,30.434782608695652
2022,20220101_38011_D01_S001,38011_D01_S001,Candelaria,261,44,77,426,808,764,34.16230366492147,10.078534031413612
2022,20220101_38011_D01_S002,38011_D01_S002,Candelaria,226,39,71,286,622,583,38.76500857632933,12.178387650085764
2022,20220101_38011_D01_S003,38011_D01_S003,Candelaria,365,35,100,636,1136,1101,33.15168029064487,9.082652134423252
2022,20220101_38011_D01_S004,38011_D01_S004,Candelaria,192,41,66,339,638,597,32.1608040201005,11.055276381909549
2022,20220101_38011_D01_S005,38011_D01_S005,Candelaria,171,14,36,219,440,426,40.140845070422536,8.450704225352112
2022,20220101_38011_D01_S006,38011_D01_S006,Candelaria,342,40,71,464,917,877,38.99657924743443,8.095781071835804
2022,20220101_38011_D01_S007,38011_D01_S007,Candelaria,418,48,58,528,1052,1004,41.633466135458164,5.776892430278885
2022,20220101_38011_D01_S008,38011_D01_S008,Candelaria,162,16,47,273,498,482,33.60995850622407,9.751037344398341
2022,20220101_38011_D01_S009,38011_D01_S009,Candelaria,219,20,33,206,478,458,47.81659388646288,7.205240174672489
2022,20220101_38011_D01_S010,38011_D01_S010,Candelaria,150,21,45,276,492,471,31.84713375796178,9.554140127388536
2022,20220101_38011_D01_S011,38011_D01_S011,Candelaria,289,37,44,382,752,715,40.41958041958042,6.153846153846154
2022,20220101_38011_D01_S012,38011_D01_S012,Candelaria,237,39,36,329,641,602,39.3687707641196,5.980066445182724
2022,20220101_38011_D02_S001,38011_D02_S001,Candelaria,276,29,80,383,768,739,37.34776725304466,10.825439783491204
2022,20220101_38011_D02_S002,38011_D02_S002,Candelaria,236,36,55,351,678,642,36.7601246105919,8.566978193146417
2022,20220101_38011_D02_S003,38011_D02_S003,Candelaria,287,35,108,448,878,843,34.045077105575324,12.811387900355871
2022,20220101_38011_D02_S004,38011_D02_S004,Candelaria,162,36,86,378,662,626,25.878594249201278,13.738019169329073
2022,20220101_38011_D02_S005,38011_D02_S005,Candelaria,399,43,18,288,748,705,56.59574468085106,2.5531914893617023
2022,20220101_38012_D01_S001,38012_D01_S001,Fasnia,207,20,83,308,618,598,34.61538461538461,13.879598662207357
2022,20220101_38012_D01_S002,38012_D01_S002,Fasnia,128,21,76,276,501,480,26.666666666666668,15.833333333333334
2022,20220101_38013_D01_S001,38013_D01_S001,Frontera,241,50,95,481,867,817,29.498164014687884,11.627906976744185
2022,20220101_38013_D01_S002,38013_D01_S002,Frontera,200,37,101,425,763,726,27.548209366391184,13.911845730027549
2022,20220101_38014_D01_S001,38014_D01_S001,Fuencaliente de la Palma,107,18,58,198,381,363,29.47658402203857,15.977961432506888
2022,20220101_38014_D01_S002,38014_D01_S002,Fuencaliente de la Palma,61,14,63,189,327,313,19.488817891373802,20.12779552715655
2022,20220101_38015_D01_S001,38015_D01_S001,Garachico,164,23,90,273,550,527,31.119544592030362,17.077798861480076
2022,20220101_38015_D01_S002,38015_D01_S002,Garachico,58,15,30,90,193,178,32.58426966292135,16.853932584269664
2022,20220101_38015_D02_S001,38015_D02_S001,Garachico,92,19,115,256,482,463,19.870410367170628,24.838012958963283
2022,20220101_38015_D02_S002,38015_D02_S002,Garachico,76,19,121,254,470,451,16.851441241685144,26.829268292682926
2022,20220101_38016_D01_S001,38016_D01_S001,Garafía,111,36,59,264,470,434,25.57603686635945,13.59447004608295
2022,20220101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,74,23,130,283,510,487,15.195071868583161,26.694045174537987
2022,20220101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,69,23,83,280,455,432,15.972222222222221,19.212962962962962
2022,20220101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,113,33,193,422,761,728,15.521978021978022,26.51098901098901
2022,20220101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,88,25,116,368,597,572,15.384615384615385,20.27972027972028
2022,20220101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,60,17,87,173,337,320,18.75,27.1875
2022,20220101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,114,32,122,263,531,499,22.84569138276553,24.448897795591183
2022,20220101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,363,68,133,608,1172,1104,32.880434782608695,12.047101449275363
2022,20220101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,90,24,165,364,643,619,14.539579967689821,26.65589660743134
2022,20220101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,217,48,207,628,1100,1052,20.627376425855513,19.67680608365019
2022,20220101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,346,67,132,682,1227,1160,29.82758620689655,11.379310344827585
2022,20220101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,162,53,280,645,1140,1087,14.903403863845446,25.758969641214353
2022,20220101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,82,32,124,316,554,522,15.708812260536398,23.754789272030653
2022,20220101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,118,37,223,504,882,845,13.964497041420119,26.390532544378697
2022,20220101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,341,48,129,583,1101,1053,32.38366571699905,12.250712250712251
2022,20220101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,97,24,223,413,757,733,13.233287858117325,30.42291950886767
2022,20220101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,66,31,121,266,484,453,14.56953642384106,26.71081677704194
2022,20220101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,153,34,154,485,826,792,19.318181818181817,19.444444444444443
2022,20220101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,630,84,125,771,1610,1526,41.28440366972477,8.191349934469201
2022,20220101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,119,29,141,378,667,638,18.65203761755486,22.100313479623825
2022,20220101_38017_D01_S020,38017_D01_S020,Granadilla de Abona,159,56,307,672,1194,1138,13.971880492091389,26.977152899824254
2022,20220101_38017_D01_S021,38017_D01_S021,Granadilla de Abona,290,62,137,627,1116,1054,27.514231499051235,12.998102466793169
2022,20220101_38017_D01_S022,38017_D01_S022,Granadilla de Abona,178,53,177,506,914,861,20.673635307781648,20.557491289198605
2022,20220101_38017_D01_S023,38017_D01_S023,Granadilla de Abona,107,41,239,467,854,813,13.161131611316113,29.39729397293973
2022,20220101_38017_D01_S024,38017_D01_S024,Granadilla de Abona,155,49,255,567,1026,977,15.86489252814739,26.100307062436027
2022,20220101_38017_D01_S025,38017_D01_S025,Granadilla de Abona,122,30,221,477,850,820,14.878048780487806,26.951219512195124
2022,20220101_38017_D01_S026,38017_D01_S026,Granadilla de Abona,120,33,150,345,648,615,19.51219512195122,24.390243902439025
2022,20220101_38018_D01_S001,38018_D01_S001,"Guancha, La",122,14,66,286,488,474,25.738396624472575,13.924050632911392
2022,20220101_38018_D01_S002,38018_D01_S002,"Guancha, La",162,34,82,403,681,647,25.038639876352395,12.673879443585781
2022,20220101_38018_D01_S003,38018_D01_S003,"Guancha, La",243,24,125,499,891,867,28.027681660899653,14.41753171856978
2022,20220101_38019_D01_S001,38019_D01_S001,Guía de Isora,124,36,223,440,823,787,15.756035578144854,28.335451080050827
2022,20220101_38019_D01_S002,38019_D01_S002,Guía de Isora,163,42,313,506,1024,982,16.59877800407332,31.873727087576373
2022,20220101_38019_D01_S003,38019_D01_S003,Guía de Isora,131,35,168,442,776,741,17.67881241565452,22.672064777327936
2022,20220101_38019_D01_S004,38019_D01_S004,Guía de Isora,141,51,265,545,1002,951,14.826498422712934,27.86540483701367
2022,20220101_38019_D01_S005,38019_D01_S005,Guía de Isora,170,43,276,572,1061,1018,16.69941060903733,27.111984282907663
2022,20220101_38019_D01_S007,38019_D01_S007,Guía de Isora,85,23,192,312,612,589,14.431239388794568,32.597623089983024
2022,20220101_38019_D01_S008,38019_D01_S008,Guía de Isora,133,45,220,378,776,731,18.194254445964432,30.095759233926128
2022,20220101_38019_D01_S009,38019_D01_S009,Guía de Isora,115,54,213,435,817,763,15.07208387942333,27.916120576671034
2022,20220101_38019_D01_S010,38019_D01_S010,Guía de Isora,201,58,289,622,1170,1112,18.075539568345324,25.989208633093526
2022,20220101_38019_D01_S011,38019_D01_S011,Guía de Isora,120,37,199,391,747,710,16.901408450704224,28.028169014084508
2022,20220101_38020_D01_S001,38020_D01_S001,Güímar,143,22,73,254,492,470,30.425531914893618,15.53191489361702
2022,20220101_38020_D01_S002,38020_D01_S002,Güímar,227,34,78,337,676,642,35.3582554517134,12.149532710280374
2022,20220101_38020_D01_S003,38020_D01_S003,Güímar,254,42,107,479,882,840,30.238095238095237,12.738095238095237
2022,20220101_38020_D01_S004,38020_D01_S004,Güímar,161,27,137,270,595,568,28.345070422535212,24.119718309859156
2022,20220101_38020_D01_S005,38020_D01_S005,Güímar,64,12,44,111,231,219,29.22374429223744,20.091324200913242
2022,20220101_38020_D01_S006,38020_D01_S006,Güímar,70,17,79,222,388,371,18.867924528301888,21.29380053908356
2022,20220101_38020_D01_S007,38020_D01_S007,Güímar,344,55,96,579,1074,1019,33.7585868498528,9.421000981354268
2022,20220101_38020_D01_S008,38020_D01_S008,Güímar,80,17,50,200,347,330,24.242424242424242,15.151515151515152
2022,20220101_38020_D01_S009,38020_D01_S009,Güímar,66,13,98,220,397,384,17.1875,25.520833333333332
2022,20220101_38020_D01_S010,38020_D01_S010,Güímar,137,25,45,241,448,423,32.38770685579196,10.638297872340425
2022,20220101_38020_D01_S011,38020_D01_S011,Güímar,107,20,43,200,370,350,30.571428571428573,12.285714285714286
2022,20220101_38020_D01_S012,38020_D01_S012,Güímar,351,42,77,463,933,891,39.39393939393939,8.641975308641975
2022,20220101_38020_D02_S001,38020_D02_S001,Güímar,114,17,77,262,470,453,25.165562913907284,16.997792494481235
2022,20220101_38020_D02_S002,38020_D02_S002,Güímar,92,15,60,166,333,318,28.930817610062892,18.867924528301888
2022,20220101_38020_D03_S001,38020_D03_S001,Güímar,99,19,78,312,508,489,20.245398773006134,15.950920245398773
2022,20220101_38020_D03_S002,38020_D03_S002,Güímar,127,25,69,259,480,455,27.912087912087912,15.164835164835164
2022,20220101_38021_D01_S001,38021_D01_S001,Hermigua,75,10,61,177,323,313,23.961661341853034,19.488817891373802
2022,20220101_38021_D02_S001,38021_D02_S001,Hermigua,114,17,46,188,365,348,32.758620689655174,13.218390804597702
2022,20220101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,137,24,71,255,487,463,29.58963282937365,15.334773218142548
2022,20220101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,154,23,62,273,512,489,31.49284253578732,12.678936605316974
2022,20220101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,104,11,45,202,362,351,29.62962962962963,12.820512820512821
2022,20220101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,100,17,37,168,322,305,32.78688524590164,12.131147540983607
2022,20220101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,80,15,42,177,314,299,26.755852842809364,14.046822742474916
2022,20220101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,177,19,62,284,542,523,33.84321223709369,11.854684512428298
2022,20220101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,40,15,166,242,463,448,8.928571428571429,37.05357142857143
2022,20220101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,78,17,123,254,472,455,17.142857142857142,27.032967032967033
2022,20220101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,98,25,134,279,536,511,19.17808219178082,26.223091976516635
2022,20220101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,58,16,77,201,352,336,17.261904761904763,22.916666666666668
2022,20220101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,57,21,70,208,356,335,17.01492537313433,20.895522388059703
2022,20220101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,85,18,68,262,433,415,20.481927710843372,16.3855421686747
2022,20220101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,62,15,72,227,376,361,17.174515235457065,19.94459833795014
2022,20220101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,140,26,106,367,639,613,22.838499184339316,17.29200652528548
2022,20220101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,111,32,115,391,649,617,17.990275526742302,18.638573743922205
2022,20220101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,85,13,55,225,378,365,23.28767123287671,15.068493150684931
2022,20220101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,62,5,46,141,254,249,24.899598393574298,18.473895582329316
2022,20220101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,199,26,128,502,855,829,24.004825090470447,15.440289505428227
2022,20220101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,231,22,13,127,393,371,62.264150943396224,3.504043126684636
2022,20220101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,223,28,49,235,535,507,43.98422090729783,9.664694280078896
2022,20220101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,355,43,48,305,751,708,50.14124293785311,6.779661016949152
2022,20220101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,69,14,44,162,289,275,25.09090909090909,16.0
2022,20220101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,300,26,47,236,609,583,51.45797598627787,8.061749571183533
2022,20220101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,261,38,60,354,713,675,38.666666666666664,8.88888888888889
2022,20220101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,348,39,48,354,789,750,46.4,6.4
2022,20220101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,210,34,33,187,464,430,48.83720930232558,7.674418604651163
2022,20220101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,207,28,33,215,483,455,45.494505494505496,7.252747252747253
2022,20220101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,282,29,52,280,643,614,45.928338762214985,8.469055374592834
2022,20220101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,125,13,18,111,267,254,49.21259842519685,7.086614173228346
2022,20220101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,167,26,54,250,497,471,35.45647558386412,11.464968152866241
2022,20220101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,259,25,24,149,457,432,59.9537037037037,5.555555555555555
2022,20220101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,240,33,27,114,414,381,62.99212598425197,7.086614173228346
2022,20220101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,377,23,18,121,539,516,73.06201550387597,3.488372093023256
2022,20220101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,449,29,33,228,739,710,63.23943661971831,4.647887323943662
2022,20220101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,364,39,22,212,637,598,60.869565217391305,3.678929765886288
2022,20220101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,120,25,69,235,449,424,28.30188679245283,16.27358490566038
2022,20220101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,229,22,9,119,379,357,64.14565826330532,2.5210084033613445
2022,20220101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,219,16,25,143,403,387,56.58914728682171,6.459948320413437
2022,20220101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,378,33,32,233,676,643,58.78693623639191,4.976671850699844
2022,20220101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,237,20,34,211,502,482,49.170124481327804,7.053941908713693
2022,20220101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,511,45,49,374,979,934,54.71092077087794,5.2462526766595285
2022,20220101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,81,12,67,153,313,301,26.910299003322258,22.259136212624586
2022,20220101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,241,35,75,357,708,673,35.809806835066865,11.144130757800891
2022,20220101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,306,19,26,161,512,493,62.06896551724138,5.273833671399594
2022,20220101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,170,29,56,279,534,505,33.663366336633665,11.089108910891088
2022,20220101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,483,45,35,324,887,842,57.36342042755344,4.156769596199525
